loan_id,age,annual_income,employment_length,home_ownership,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,loan_purpose,interest_rate,loan_term,default
LN-000236,34,43144.6,0,MORTGAGE,696,0.25,0,8,0.2759,24.5,13700.0,debt_consolidation,0.1086,36,0
LN-000237,21,39904.37,0,RENT,637,0.4948,1,8,0.2486,,17100.0,car,0.171,60,0
LN-000238,40,59228.76,0,MORTGAGE,684,0.2261,1,7,0.2131,71.1,32900.0,debt_consolidation,0.1336,36,0
LN-000239,29,65939.26,1,MORTGAGE,682,0.2952,0,10,0.2647,10.2,30600.0,debt_consolidation,0.109,36,1
LN-000240,35,58047.42,0,MORTGAGE,409,0.2901,1,5,0.65,69.0,30300.0,home_improvement,0.2495,60,1
LN-000241,31,25408.57,1,MORTGAGE,719,0.2495,0,6,0.2631,,21400.0,small_business,0.083,60,0
LN-000242,40,28300.74,5,RENT,695,0.4535,0,12,0.2407,,9700.0,car,0.1126,36,0
LN-000243,21,65468.81,2,RENT,705,0.4264,0,8,0.273,46.6,21200.0,small_business,0.1442,36,1
LN-000244,24,124617.46,10,RENT,665,0.4954,1,6,0.3468,75.5,15500.0,debt_consolidation,0.1082,36,0
LN-000245,67,56469.12,7,RENT,683,0.2621,0,13,0.3455,,20000.0,debt_consolidation,0.1331,60,0
LN-000246,26,40255.38,1,OWN,693,0.1624,0,1,0.2891,74.0,13700.0,medical,0.1298,36,0
LN-000247,28,58959.4,3,RENT,701,0.392,0,6,0.1965,60.4,30500.0,debt_consolidation,0.1391,36,0
LN-000248,64,26053.49,3,RENT,718,0.3813,0,6,0.1888,48.4,7400.0,debt_consolidation,0.0858,36,0
LN-000249,75,113025.18,2,OWN,702,0.1633,0,8,0.2574,60.9,31000.0,small_business,0.1041,36,0
LN-000250,27,57639.1,3,RENT,827,0.2679,0,7,0.2167,11.6,25000.0,debt_consolidation,0.0567,60,0
LN-000251,37,34486.58,5,MORTGAGE,621,0.2881,0,8,0.1592,7.4,14800.0,debt_consolidation,0.1816,36,0
LN-000252,46,46626.43,5,RENT,650,0.2245,0,2,0.1406,34.9,31400.0,other,0.1484,60,0
LN-000253,62,37563.13,2,OWN,815,0.4437,0,6,0.3785,,6600.0,car,0.0592,36,0
LN-000254,30,113210.25,7,RENT,667,0.5197,0,8,0.1466,57.3,10800.0,debt_consolidation,0.1516,36,0
LN-000255,39,45645.3,2,MORTGAGE,754,0.5609,0,11,0.3109,,13400.0,other,0.055,36,0
LN-000256,51,56569.17,7,MORTGAGE,690,0.2107,1,4,0.65,,32200.0,home_improvement,0.1135,36,1
LN-000257,47,72710.12,10,OWN,661,0.1348,0,7,0.1066,67.2,33100.0,debt_consolidation,0.1245,60,0
LN-000258,37,33042.17,2,OWN,758,0.0371,0,11,0.2639,,2500.0,debt_consolidation,0.0875,36,0
LN-000259,40,57885.7,7,MORTGAGE,721,0.0605,1,8,0.1951,46.3,26100.0,debt_consolidation,0.0802,60,0
LN-000260,25,60758.44,7,RENT,557,0.1306,1,4,0.2455,,27700.0,medical,0.1884,36,0
LN-000261,39,20283.29,3,MORTGAGE,693,0.2089,0,4,0.1459,79.8,8400.0,medical,0.1169,36,0
LN-000262,38,59971.09,0,OWN,600,0.4536,0,12,0.1829,55.8,26500.0,home_improvement,0.1768,36,0
LN-000263,44,50138.42,7,MORTGAGE,781,0.1356,0,4,0.4442,25.1,11400.0,debt_consolidation,0.0919,60,0
LN-000264,35,55713.61,2,OWN,820,0.3323,0,11,0.4585,,20900.0,medical,0.0991,60,0
LN-000265,47,52647.7,1,MORTGAGE,829,0.5745,0,3,0.2892,68.9,11500.0,debt_consolidation,0.055,36,0
LN-000266,54,60204.47,5,RENT,708,0.2928,1,13,0.1571,26.7,23100.0,car,0.0922,60,0
LN-000267,43,114967.64,3,RENT,643,0.179,3,7,0.2387,2.6,23200.0,small_business,0.1581,36,0
LN-000268,46,25394.69,0,RENT,705,0.1676,1,8,0.65,38.6,3000.0,medical,0.1143,60,1
LN-000269,42,41969.93,10,MORTGAGE,604,0.13,0,8,0.213,,32000.0,debt_consolidation,0.1811,60,0
LN-000270,42,76877.7,1,MORTGAGE,850,0.4311,0,6,0.65,64.1,9500.0,debt_consolidation,0.055,36,0
LN-000271,33,68772.24,3,RENT,775,0.1774,0,5,0.3184,,3700.0,car,0.0575,60,0
LN-000272,45,67889.95,5,MORTGAGE,704,0.5027,0,7,0.2604,13.6,11100.0,small_business,0.1271,36,0
LN-000273,40,268913.85,0,RENT,759,0.2337,0,12,0.2608,,9500.0,home_improvement,0.1062,60,0
LN-000274,67,74494.56,7,RENT,640,0.3499,0,12,0.2133,,13000.0,other,0.1589,60,0
LN-000275,60,101576.01,5,MORTGAGE,591,0.1294,1,9,0.2302,,33000.0,debt_consolidation,0.1999,36,0
LN-000276,46,42862.68,3,MORTGAGE,502,0.4423,2,9,0.4525,51.8,10800.0,debt_consolidation,0.2325,60,1
LN-000277,32,28403.07,3,RENT,686,0.4885,1,6,0.6028,,12200.0,small_business,0.1061,60,0
LN-000278,28,42676.75,10,MORTGAGE,663,0.1182,0,10,0.1687,,33300.0,medical,0.1459,36,0
LN-000279,56,78997.86,10,MORTGAGE,721,0.4353,0,11,0.3037,78.9,16500.0,car,0.107,36,0
LN-000280,45,65781.68,0,MORTGAGE,681,0.2506,0,8,0.1002,60.8,32800.0,other,0.1332,36,0
LN-000281,47,65640.67,2,OWN,717,0.4091,1,6,0.1621,73.1,8300.0,other,0.1047,36,0
LN-000282,21,45315.0,3,RENT,744,0.0463,0,12,0.3233,80.6,13700.0,debt_consolidation,0.0896,60,0
LN-000283,53,41180.43,10,RENT,563,0.2293,0,9,0.2939,,7800.0,medical,0.2061,36,0
LN-000284,47,46262.44,7,RENT,749,0.2036,0,8,0.4109,66.5,11900.0,debt_consolidation,0.1115,36,0
LN-000285,28,79593.31,2,MORTGAGE,647,0.1596,0,2,0.2875,,2600.0,debt_consolidation,0.1168,60,0
LN-000286,36,85343.23,10,RENT,721,0.153,0,4,0.255,72.1,3500.0,debt_consolidation,0.1159,36,0
LN-000287,45,28176.82,2,OWN,761,0.0706,0,7,0.0986,,5500.0,car,0.1146,36,0
LN-000288,42,81422.39,2,MORTGAGE,762,0.6339,0,8,0.2833,43.4,16200.0,home_improvement,0.1005,36,0
LN-000289,38,34876.46,5,MORTGAGE,690,0.2805,0,4,0.2765,27.5,4200.0,car,0.1253,36,0
LN-000290,40,68278.69,2,RENT,694,0.4756,3,9,0.1386,17.1,32000.0,car,0.1226,60,0
LN-000291,38,45927.56,5,MORTGAGE,751,0.3634,0,9,0.2532,76.0,20700.0,other,0.0889,36,0
LN-000292,43,131856.98,2,RENT,559,0.362,0,7,0.2962,81.2,5800.0,home_improvement,0.23,36,0
LN-000293,59,40100.95,7,MORTGAGE,603,0.4154,1,9,0.4314,56.7,8300.0,debt_consolidation,0.1717,36,1
LN-000294,21,57363.71,10,MORTGAGE,657,0.4077,0,4,0.65,9.5,30100.0,debt_consolidation,0.1259,36,1
LN-000295,39,74158.2,2,RENT,573,0.4417,1,5,0.1297,34.6,3000.0,home_improvement,0.1907,36,0
LN-000296,44,30504.35,3,OWN,658,0.4418,1,3,0.1343,22.8,10800.0,other,0.125,60,0
LN-000297,45,49329.9,7,MORTGAGE,653,0.2396,0,4,0.1366,71.0,6000.0,home_improvement,0.1591,60,0
LN-000298,37,43916.66,1,MORTGAGE,686,0.2692,1,5,0.3125,48.6,3300.0,home_improvement,0.1084,36,0
LN-000299,21,37862.33,7,RENT,675,0.2995,0,7,0.1453,,24400.0,other,0.1718,60,0
LN-000300,45,39583.44,5,RENT,765,0.1506,2,5,0.2656,51.8,9800.0,debt_consolidation,0.1004,36,0
LN-000301,62,100429.25,1,RENT,725,0.1031,0,11,0.3403,,12700.0,debt_consolidation,0.081,60,0
LN-000302,23,35985.44,10,MORTGAGE,674,0.0378,0,6,0.1339,51.8,12800.0,small_business,0.134,60,0
LN-000303,52,72391.54,3,RENT,653,0.1931,0,13,0.2869,50.6,26200.0,small_business,0.1182,60,0
LN-000304,38,62240.24,1,OWN,676,0.2765,0,9,0.3288,,17100.0,home_improvement,0.1254,36,0
LN-000305,41,22288.18,1,OWN,677,0.2718,1,5,0.1222,13.8,33300.0,debt_consolidation,0.1609,36,0
LN-000306,29,70368.55,7,RENT,850,0.3059,0,13,0.1949,,23300.0,debt_consolidation,0.055,60,0
LN-000307,37,22068.18,10,MORTGAGE,563,0.2594,0,9,0.1551,4.5,22600.0,medical,0.1722,36,1
LN-000308,57,75120.98,2,RENT,605,0.2148,0,9,0.263,16.2,13900.0,debt_consolidation,0.1657,36,0
LN-000309,48,38013.06,0,RENT,594,0.2998,1,7,0.1615,,31600.0,medical,0.1784,60,1
LN-000310,62,51793.52,0,RENT,701,0.194,0,11,0.65,,10200.0,debt_consolidation,0.1156,36,1
LN-000311,56,23704.78,5,MORTGAGE,698,0.1063,0,5,0.344,55.5,20600.0,home_improvement,0.0944,36,0
LN-000312,47,55460.67,2,OWN,634,0.3805,0,11,0.2362,,34800.0,medical,0.1068,60,0
LN-000313,62,89874.56,3,RENT,751,0.1609,0,9,0.2876,,10300.0,debt_consolidation,0.1118,36,0
LN-000314,47,31755.48,2,RENT,709,0.2481,0,10,0.2246,50.9,15800.0,car,0.1179,60,0
LN-000315,51,35799.88,3,RENT,755,0.5766,0,1,0.2202,39.0,9800.0,home_improvement,0.0614,60,0
LN-000316,38,67695.34,5,MORTGAGE,776,0.2247,0,3,0.2108,,27900.0,debt_consolidation,0.0707,36,0
LN-000317,42,68718.31,5,RENT,509,0.3152,0,5,0.2381,,18900.0,debt_consolidation,0.2173,36,0
LN-000318,33,11962.03,1,MORTGAGE,734,0.1119,2,8,0.312,13.5,27100.0,home_improvement,0.073,60,0
LN-000319,53,172688.35,3,OWN,576,0.5216,1,5,0.1587,63.1,17400.0,debt_consolidation,0.1739,36,0
LN-000320,27,70765.87,3,RENT,699,0.2614,0,7,0.1317,83.0,19700.0,debt_consolidation,0.084,60,0
LN-000321,51,78288.12,5,OWN,674,0.2892,0,12,0.4058,69.2,10700.0,debt_consolidation,0.1236,60,0
LN-000322,39,47281.56,0,MORTGAGE,677,0.127,1,8,0.5757,,14300.0,other,0.1275,60,1
LN-000323,56,16929.08,1,MORTGAGE,583,0.1055,0,12,0.2474,24.2,31100.0,debt_consolidation,0.141,60,1
LN-000324,51,77252.4,3,MORTGAGE,762,0.0871,2,13,0.2779,,19000.0,debt_consolidation,0.0739,36,0
LN-000325,63,36713.04,2,MORTGAGE,576,0.1762,1,6,0.2596,,8800.0,small_business,0.184,60,0
LN-000326,50,71421.84,5,MORTGAGE,740,0.4642,0,11,0.2499,,3500.0,medical,0.0558,36,0
LN-000327,23,45193.99,2,RENT,565,0.5925,0,3,0.4456,65.8,18400.0,debt_consolidation,0.2207,60,1
LN-000328,41,59446.0,1,MORTGAGE,678,0.577,1,11,0.2093,4.9,25000.0,other,0.1501,60,0
LN-000329,27,32370.48,5,RENT,824,0.2618,1,1,0.422,23.5,15900.0,home_improvement,0.0704,36,0
LN-000330,35,86563.49,2,RENT,850,0.0986,1,12,0.2109,10.6,3600.0,car,0.055,60,0
LN-000331,60,25259.88,1,MORTGAGE,550,0.2045,1,8,0.2312,32.0,19700.0,debt_consolidation,0.2274,36,1
LN-000332,49,198261.4,7,RENT,623,0.096,0,5,0.2052,,28200.0,small_business,0.15,36,0
LN-000333,33,197356.93,3,RENT,638,0.2841,2,10,0.1385,,12600.0,debt_consolidation,0.1804,60,0
LN-000334,29,137258.29,10,RENT,850,0.2672,0,10,0.3108,,31800.0,car,0.055,36,0
LN-000335,42,110778.43,1,OWN,674,0.1299,0,7,0.3519,41.2,19600.0,debt_consolidation,0.1164,36,0
LN-000336,27,48985.08,10,MORTGAGE,765,0.1373,0,12,0.1605,,13200.0,debt_consolidation,0.0656,60,0
LN-000337,33,103769.57,7,RENT,703,0.285,0,6,0.3056,,16600.0,small_business,0.1422,60,0
LN-000338,45,48644.5,0,MORTGAGE,584,0.2256,0,6,0.2326,,26000.0,medical,0.2009,60,0
LN-000339,55,20290.12,3,MORTGAGE,531,0.3575,0,4,0.2462,,5100.0,debt_consolidation,0.188,60,1
LN-000340,49,126997.27,5,RENT,630,0.4768,0,14,0.2266,6.9,17400.0,other,0.1536,36,0
LN-000341,21,101447.29,3,MORTGAGE,850,0.1854,0,7,0.291,77.5,23900.0,other,0.055,36,0
LN-000342,45,50574.18,2,RENT,700,0.0472,1,11,0.2572,,20500.0,small_business,0.1267,60,0
LN-000343,42,24708.18,10,MORTGAGE,764,0.5138,0,14,0.2669,3.8,18400.0,medical,0.062,60,0
LN-000344,46,36253.08,7,MORTGAGE,566,0.5913,3,5,0.3511,21.5,6800.0,debt_consolidation,0.186,36,1
LN-000345,61,17280.13,10,RENT,653,0.4271,0,7,0.3487,2.1,34300.0,car,0.1391,60,0
LN-000346,21,90857.58,10,MORTGAGE,742,0.136,0,3,0.1666,34.8,6700.0,debt_consolidation,0.1247,36,0
LN-000347,34,19692.92,7,RENT,592,0.1177,0,13,0.4199,,9500.0,debt_consolidation,0.15,60,1
LN-000348,49,61212.0,7,MORTGAGE,674,0.2665,0,11,0.4539,18.8,9300.0,debt_consolidation,0.1237,60,1
LN-000349,23,31063.35,5,RENT,609,0.2054,0,8,0.2074,36.6,24600.0,home_improvement,0.1842,60,0
LN-000350,59,21894.22,10,MORTGAGE,746,0.4717,0,4,0.1129,12.1,21000.0,small_business,0.1073,36,0
LN-000351,46,59457.26,5,MORTGAGE,711,0.3361,2,6,0.1526,13.7,26800.0,debt_consolidation,0.0947,36,0
LN-000352,52,42180.8,0,RENT,734,0.2046,2,6,0.3279,,14400.0,small_business,0.1085,36,0
LN-000353,35,85213.36,5,MORTGAGE,749,0.4918,0,5,0.22,,4600.0,home_improvement,0.1127,36,0
LN-000354,51,24087.22,0,RENT,661,0.116,0,7,0.335,10.1,13600.0,debt_consolidation,0.1544,36,0
LN-000355,54,32715.73,10,MORTGAGE,760,0.5077,1,6,0.65,10.5,3000.0,other,0.0706,60,0
LN-000356,44,12300.74,5,MORTGAGE,632,0.1839,1,5,0.1635,,9100.0,medical,0.1486,36,0
LN-000357,44,13896.5,5,RENT,730,0.5058,0,15,0.2501,,28100.0,small_business,0.0762,60,0
LN-000358,45,151587.07,1,RENT,522,0.1284,0,9,0.5304,46.5,19100.0,medical,0.2095,60,0
LN-000359,31,179900.45,3,RENT,620,0.2213,0,8,0.2108,,9900.0,home_improvement,0.1578,36,0
LN-000360,40,54482.55,2,MORTGAGE,850,0.3013,0,5,0.1279,,7400.0,small_business,0.055,60,0
LN-000361,40,31435.8,5,MORTGAGE,728,0.8911,0,15,0.2777,,16300.0,debt_consolidation,0.108,36,0
LN-000362,46,43085.02,5,RENT,728,0.2602,0,5,0.6021,,21100.0,debt_consolidation,0.1024,36,0
LN-000363,53,87041.87,3,RENT,614,0.6423,2,4,0.4051,69.4,31300.0,other,0.1592,36,1
LN-000364,29,37849.26,1,OWN,592,0.4125,0,6,0.1561,38.7,20300.0,debt_consolidation,0.1431,60,0
LN-000365,40,59431.54,3,RENT,658,0.0831,0,10,0.1831,,27000.0,debt_consolidation,0.139,60,0
LN-000366,59,51141.23,3,RENT,674,0.6826,1,15,0.1078,78.8,5000.0,car,0.1547,60,0
LN-000367,33,36633.28,10,MORTGAGE,833,0.1521,1,12,0.3423,,14200.0,debt_consolidation,0.0588,36,0
LN-000368,32,37582.15,10,RENT,761,0.0719,0,9,0.4016,2.7,6300.0,car,0.055,36,0
LN-000369,44,61450.82,7,OWN,688,0.447,0,3,0.2903,,4200.0,home_improvement,0.119,36,0
LN-000370,52,28677.47,2,RENT,685,0.2692,1,5,0.2024,56.7,34600.0,medical,0.1212,36,0
LN-000371,42,67577.99,0,MORTGAGE,740,0.1741,0,12,0.2953,17.8,17000.0,debt_consolidation,0.1014,36,0
LN-000372,57,38834.05,10,RENT,574,0.1994,0,5,0.1293,45.4,6500.0,debt_consolidation,0.1819,60,0
LN-000373,52,55626.8,10,RENT,526,0.1797,3,9,0.2245,,16800.0,debt_consolidation,0.2508,36,0
LN-000374,52,118228.86,1,RENT,739,0.3365,1,7,0.3585,,4600.0,medical,0.0936,60,0
LN-000375,48,46587.37,5,OWN,685,0.1007,0,6,0.3722,39.1,12700.0,debt_consolidation,0.088,60,0
LN-000376,69,89490.04,3,MORTGAGE,575,0.1081,0,3,0.3173,,17000.0,debt_consolidation,0.2031,60,1
LN-000377,39,17584.63,1,RENT,512,0.2581,0,7,0.1102,,3300.0,other,0.233,36,0
LN-000378,21,38862.39,10,OWN,751,0.4175,1,9,0.1447,63.3,19400.0,car,0.0759,36,0
LN-000379,61,52397.45,10,RENT,638,0.0206,0,15,0.2029,47.8,19300.0,debt_consolidation,0.1515,36,0
LN-000380,36,163406.85,10,RENT,712,0.2597,1,6,0.4532,63.8,18600.0,debt_consolidation,0.119,36,0
LN-000381,43,15899.27,1,RENT,658,0.3055,0,6,0.2258,82.4,11700.0,car,0.1186,36,0
LN-000382,57,48643.53,3,MORTGAGE,677,0.1816,3,5,0.2455,29.9,22500.0,debt_consolidation,0.1421,36,0
LN-000383,22,123502.08,10,RENT,632,0.2132,0,12,0.3228,78.5,28500.0,other,0.1496,36,0
LN-000384,26,32176.37,5,RENT,673,0.3075,1,10,0.2598,78.3,2300.0,other,0.1119,36,0
LN-000385,22,45355.95,3,OWN,726,0.2593,0,8,0.2667,20.5,15600.0,home_improvement,0.1062,36,0
LN-000386,32,62883.77,3,MORTGAGE,657,0.3314,1,8,0.1719,,11900.0,home_improvement,0.124,36,0
LN-000387,47,57567.02,0,RENT,653,0.1984,0,5,0.1907,64.4,9600.0,small_business,0.1726,36,0
LN-000388,48,131855.55,5,MORTGAGE,728,0.2026,0,5,0.2914,,27300.0,debt_consolidation,0.1085,36,0
LN-000389,45,67446.12,10,RENT,733,0.2597,0,13,0.5828,30.5,20600.0,medical,0.1155,36,0
LN-000390,25,114309.36,0,MORTGAGE,589,0.3874,1,6,0.1755,,3600.0,debt_consolidation,0.1245,36,0
LN-000391,21,41522.68,1,RENT,677,0.1473,0,7,0.2305,,24900.0,car,0.1314,36,0
LN-000392,42,33046.96,3,MORTGAGE,638,0.2237,0,6,0.3111,58.0,10500.0,other,0.1793,36,0
LN-000393,36,45006.67,5,MORTGAGE,681,0.3271,1,6,0.6045,,10500.0,debt_consolidation,0.1041,60,0
LN-000394,47,25707.5,2,RENT,794,0.0689,0,9,0.418,83.9,6300.0,car,0.0874,36,0
LN-000395,50,68879.03,0,RENT,708,0.2976,0,5,0.142,41.4,11700.0,small_business,0.0994,36,0
LN-000396,43,40883.14,7,RENT,850,0.2201,0,10,0.2173,,13300.0,home_improvement,0.055,60,0
LN-000397,51,34438.37,1,MORTGAGE,697,0.6523,0,6,0.2062,,31700.0,debt_consolidation,0.1023,60,0
LN-000398,44,69507.85,5,MORTGAGE,666,0.1767,2,5,0.1513,42.8,8200.0,car,0.1481,36,0
LN-000399,48,25945.94,5,MORTGAGE,678,0.0477,0,9,0.2638,,30400.0,home_improvement,0.1362,60,0
LN-000400,33,81821.99,3,OWN,691,0.1131,1,7,0.5777,12.8,12600.0,debt_consolidation,0.1357,60,1
LN-000401,39,38676.89,5,MORTGAGE,705,0.0563,0,5,0.2908,66.4,11900.0,car,0.0899,36,0
LN-000402,44,103306.74,5,OWN,600,0.1677,0,6,0.3022,76.9,32900.0,home_improvement,0.1936,36,0
LN-000403,51,40715.23,5,MORTGAGE,661,0.2692,0,11,0.1564,74.4,28800.0,debt_consolidation,0.1191,36,0
LN-000404,37,75293.25,5,RENT,622,0.3325,2,8,0.439,46.9,19600.0,medical,0.1753,60,0
LN-000405,48,57396.43,3,MORTGAGE,762,0.1212,0,8,0.324,,11500.0,small_business,0.1064,60,0
LN-000406,38,80526.46,3,RENT,525,0.5487,0,6,0.3181,23.3,13500.0,debt_consolidation,0.2057,36,1
LN-000407,40,55048.4,3,RENT,692,0.2392,0,11,0.4209,,12900.0,small_business,0.1264,60,0
LN-000408,51,18995.58,3,RENT,558,0.0158,1,10,0.2004,5.6,20200.0,debt_consolidation,0.1933,36,1
LN-000409,21,94398.09,3,RENT,714,0.1823,0,9,0.1324,30.8,24400.0,home_improvement,0.0605,60,0
LN-000410,26,48893.04,1,MORTGAGE,648,0.075,0,11,0.306,58.4,30600.0,debt_consolidation,0.1644,60,0
LN-000411,24,82760.79,7,RENT,534,0.2632,0,7,0.2427,82.0,14300.0,debt_consolidation,0.2037,60,1
LN-000412,21,77975.34,1,RENT,755,0.4681,0,9,0.2225,,10400.0,debt_consolidation,0.0842,36,0
LN-000413,33,32403.51,10,OWN,478,0.1777,0,10,0.5898,,19800.0,debt_consolidation,0.2648,60,1
LN-000414,50,29766.02,5,MORTGAGE,677,0.1431,0,8,0.4714,69.8,6300.0,medical,0.1275,36,0
LN-000415,38,76359.91,0,RENT,735,0.5546,0,4,0.306,81.2,15800.0,other,0.1015,60,0
LN-000416,44,42961.11,5,RENT,790,0.3117,0,6,0.1646,,27300.0,debt_consolidation,0.1092,60,0
LN-000417,55,90387.17,2,RENT,551,0.1879,0,13,0.65,21.4,16600.0,medical,0.2177,36,1
LN-000418,57,46308.44,10,OWN,638,0.365,0,6,0.3463,10.7,11100.0,car,0.1648,60,0
LN-000419,41,95229.58,10,RENT,766,0.2344,0,14,0.2672,,7300.0,other,0.0795,36,0
LN-000420,58,66435.22,10,OWN,772,0.2614,0,7,0.1993,58.0,10800.0,debt_consolidation,0.091,60,0
LN-000421,43,61254.03,5,RENT,782,0.5311,0,9,0.2421,68.4,3000.0,medical,0.0937,36,0
LN-000422,31,41175.28,10,MORTGAGE,850,0.2823,0,9,0.1714,22.7,17700.0,home_improvement,0.055,36,0
LN-000423,34,59246.18,5,RENT,639,0.5577,0,11,0.1495,75.7,25900.0,other,0.1286,60,0
LN-000424,24,105420.42,10,MORTGAGE,709,0.2506,1,12,0.2451,,5200.0,debt_consolidation,0.1224,36,0
LN-000425,31,49884.76,1,RENT,652,0.579,2,6,0.4478,49.8,9900.0,other,0.1631,36,1
LN-000426,37,70877.24,10,RENT,521,0.0593,0,9,0.2618,,34400.0,home_improvement,0.2113,36,0
LN-000427,51,52987.75,5,OWN,672,0.2393,0,12,0.0703,33.6,17000.0,medical,0.1285,36,0
LN-000428,62,55534.65,2,MORTGAGE,520,0.0789,0,6,0.6074,,11300.0,home_improvement,0.2041,36,1
LN-000429,25,144935.84,10,RENT,638,0.0865,1,11,0.1336,40.3,7300.0,home_improvement,0.1707,36,0
LN-000430,46,105983.43,5,MORTGAGE,562,0.4254,1,10,0.172,29.6,33300.0,medical,0.1893,36,0
LN-000431,29,54048.78,10,RENT,715,0.2643,1,7,0.4412,,10700.0,debt_consolidation,0.102,36,0
LN-000432,47,58610.69,0,OWN,617,0.1349,0,6,0.3689,,23000.0,debt_consolidation,0.1589,60,1
LN-000433,40,33822.37,5,RENT,537,0.3802,0,4,0.528,,24400.0,small_business,0.2238,36,1
LN-000434,21,46453.96,7,RENT,749,0.0752,0,3,0.402,81.1,35000.0,debt_consolidation,0.1073,36,1
LN-000435,53,62046.46,0,RENT,631,0.556,2,9,0.4273,,18800.0,debt_consolidation,0.1649,36,0
LN-000436,34,85850.97,7,RENT,645,0.1585,0,10,0.1869,,18400.0,debt_consolidation,0.1478,36,0
LN-000437,35,80783.87,5,OWN,601,0.4603,0,4,0.2028,,4400.0,other,0.1629,36,0
LN-000438,29,26487.93,2,RENT,771,0.0899,0,6,0.3141,,28100.0,debt_consolidation,0.0817,36,0
LN-000439,34,92613.45,5,RENT,701,0.3074,1,8,0.2229,83.5,2500.0,small_business,0.1163,60,0
LN-000440,47,48861.05,1,MORTGAGE,630,0.4296,1,5,0.2975,63.7,25700.0,debt_consolidation,0.1755,36,0
LN-000441,39,28504.16,7,RENT,526,0.1377,0,9,0.5137,74.5,8200.0,debt_consolidation,0.232,36,1
LN-000442,45,114901.54,10,RENT,850,0.352,0,9,0.4008,45.0,14900.0,debt_consolidation,0.055,60,0
LN-000443,46,123991.39,3,MORTGAGE,838,0.1193,0,6,0.5324,16.3,23900.0,medical,0.0775,36,0
LN-000444,57,60370.04,3,RENT,795,0.3438,2,10,0.251,13.2,24500.0,small_business,0.1125,36,0
LN-000445,37,78847.92,2,MORTGAGE,623,0.0605,0,7,0.252,24.4,17700.0,debt_consolidation,0.1705,36,0
LN-000446,24,81672.25,2,MORTGAGE,639,0.3443,0,11,0.4358,,13400.0,car,0.1609,36,0
LN-000447,54,119069.58,10,RENT,712,0.4045,4,12,0.0818,80.2,25200.0,debt_consolidation,0.1276,36,0
LN-000448,38,79765.08,2,MORTGAGE,608,0.1825,0,5,0.4919,74.8,25300.0,debt_consolidation,0.2047,36,1
LN-000449,55,23234.35,2,RENT,600,0.2548,0,16,0.2366,,32500.0,debt_consolidation,0.1649,36,0
LN-000450,46,172109.24,2,MORTGAGE,796,0.1993,2,6,0.2177,,15100.0,debt_consolidation,0.055,60,0
LN-000451,40,97674.34,5,MORTGAGE,675,0.2286,2,5,0.1737,,11500.0,home_improvement,0.1245,36,0
LN-000452,46,37959.89,7,MORTGAGE,590,0.1254,2,7,0.3071,,26100.0,debt_consolidation,0.2061,60,0
LN-000453,65,27784.26,1,MORTGAGE,756,0.4205,0,12,0.3988,,25600.0,small_business,0.1188,60,0
LN-000454,66,69765.02,1,MORTGAGE,634,0.3415,0,12,0.3041,78.2,4600.0,home_improvement,0.1452,36,0
LN-000455,42,43610.1,0,RENT,521,0.5381,1,11,0.1336,38.5,32900.0,home_improvement,0.2229,36,0
LN-000456,43,62818.02,1,OWN,589,0.1437,0,7,0.5347,62.7,22700.0,car,0.2188,36,1
LN-000457,54,80502.55,2,RENT,638,0.3932,0,10,0.1102,,24000.0,small_business,0.1613,60,0
LN-000458,31,36685.43,7,MORTGAGE,697,0.2543,0,7,0.3484,34.4,2300.0,other,0.122,60,0
LN-000459,45,26379.31,5,MORTGAGE,693,0.3515,4,8,0.1835,73.1,4200.0,car,0.1462,60,0
LN-000460,41,64957.67,0,RENT,778,0.7083,0,10,0.188,,10500.0,debt_consolidation,0.0652,36,0
LN-000461,45,37420.25,5,RENT,661,0.4584,0,9,0.1073,,21900.0,debt_consolidation,0.1873,36,0
LN-000462,31,56255.41,7,OWN,642,0.0773,0,10,0.1307,,16100.0,small_business,0.1859,60,0
LN-000463,22,23017.36,2,MORTGAGE,779,0.0233,2,7,0.5649,,10600.0,debt_consolidation,0.055,36,1
LN-000464,21,44297.8,1,MORTGAGE,758,0.3026,3,8,0.2704,,24500.0,small_business,0.0687,60,0
LN-000465,28,79139.8,7,RENT,662,0.2024,0,9,0.258,,7100.0,home_improvement,0.1352,36,0
LN-000466,36,74128.81,0,MORTGAGE,703,0.0905,0,9,0.2747,66.9,3200.0,other,0.1026,60,0
LN-000467,38,32112.0,7,RENT,641,0.5076,0,10,0.4139,,8800.0,other,0.1259,36,1
LN-000468,65,25566.58,7,MORTGAGE,587,0.3011,0,5,0.2753,66.7,18700.0,other,0.1592,36,0
LN-000469,55,52023.88,10,RENT,850,0.1873,0,10,0.3017,55.2,31600.0,small_business,0.055,36,0
LN-000470,30,72158.45,0,MORTGAGE,636,0.1692,1,6,0.2993,62.9,29100.0,home_improvement,0.1449,36,0
LN-000471,46,65716.48,0,MORTGAGE,703,0.121,0,7,0.2561,,19200.0,debt_consolidation,0.1412,36,0
LN-000472,37,37899.91,10,RENT,558,0.2765,1,10,0.2167,1.0,28900.0,debt_consolidation,0.2193,60,0
LN-000473,38,61617.1,3,MORTGAGE,738,0.2602,0,6,0.3844,,16300.0,car,0.0996,36,0
