age,annual_income,employment_length,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,interest_rate,loan_term,log_annual_income,log_loan_amount,log_dti,loan_to_income_ratio,monthly_payment_est,payment_to_income,utilization_x_delinq,credit_score_x_utilization,has_delinquency_history,credit_score_bin,dti_bin,age_bin,home_ownership_OWN,home_ownership_RENT,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_medical,loan_purpose_other,loan_purpose_small_business,default
54,129942.33,7,618,0.3478,0,7,0.2787,0.0,22000.0,0.1617,36,11.77485371131871,9.99884318585288,0.24584393683498554,0.16930587592203403,775.3,0.07159791578310162,0.0,214.9404,0,1,1,2,0,1,0,1,0,0,0,0
43,23186.88,5,603,0.3322,0,13,0.075,83.3,21000.0,0.1718,60,10.051385007355668,9.952325334619427,0.07232066157962612,0.9056845940462882,523.94,0.27115679211692134,0.0,200.3166,1,1,0,2,0,1,0,0,0,1,0,0
48,27218.8,2,784,0.1398,1,5,0.2896,0.0,24300.0,0.0702,60,10.21169992863989,10.098272780745283,0.2543320927702268,0.8927652945758079,481.4,0.212235660646318,0.1398,109.6032,0,3,1,2,0,1,0,0,1,0,0,0
49,67903.77,10,850,0.3038,0,10,0.2618,24.8,8100.0,0.055,60,11.125861561447534,8.999742789830492,0.23253927295457202,0.11928645493468182,154.72,0.027342222677768847,0.0,258.23,1,4,1,2,0,0,1,0,0,0,0,0
53,66483.38,1,571,0.328,0,9,0.3154,46.2,10600.0,0.1977,36,11.104722311835577,9.268703615273097,0.27414080188511364,0.15943834383871577,392.69,0.07087906782116071,0.0,187.288,1,0,2,2,0,0,0,1,0,0,0,0
41,21186.28,5,567,0.2403,0,4,0.3622,0.0,2900.0,0.207,60,9.961156280588071,7.972810784121404,0.3091010398250809,0.136881038105793,77.97,0.044162542928725575,0.0,136.2501,0,0,2,1,0,1,1,0,0,0,0,0
47,53124.84,7,659,0.1646,0,6,0.3567,65.1,12900.0,0.1313,36,10.88041871786642,9.465060106725137,0.30505528050912584,0.24282426074130295,435.46,0.09836302565805374,0.0,108.4714,1,1,2,2,0,1,1,0,0,0,0,0
43,24036.12,10,701,0.1501,0,5,0.6041,71.8,31400.0,0.1153,36,10.087354581139731,10.354595018522993,0.4725628516406585,1.3063672506211486,1035.89,0.5171666641704236,0.0,105.2201,1,2,3,2,0,1,1,0,0,0,0,1
26,50192.03,1,721,0.2309,1,5,0.1968,0.0,14400.0,0.113,36,10.8236314514185,9.575052927597383,0.17965132823807572,0.28689813900732847,473.49,0.11320283319881663,0.2309,166.47889999999998,0,2,1,0,0,1,1,0,0,0,0,0
57,22972.04,2,524,0.3785,0,4,0.282,0.0,18100.0,0.2367,60,10.042076633465078,9.803722464346553,0.24842135849847827,0.7879143515334293,517.24,0.27019280830087355,0.0,198.334,0,0,1,3,0,0,1,0,0,0,0,1
34,23363.94,1,693,0.2838,0,9,0.1529,0.0,4900.0,0.1109,60,10.058991887187725,8.497194544909547,0.14228050725677088,0.2097249008514831,106.76,0.05483321734262287,0.0,196.6734,0,2,1,1,0,0,1,0,0,0,0,0
33,23830.05,0,532,0.0882,0,4,0.65,25.5,9800.0,0.2366,36,10.07874463122867,9.19023970026918,0.5007752879124893,0.41124546528437833,382.73,0.19272976766729405,0.0,46.9224,1,0,3,1,0,1,0,1,0,0,0,1
45,15443.95,2,553,0.044,0,9,0.1382,24.2,13100.0,0.2215,36,9.645037368053819,9.48044384215367,0.12944806718688648,0.8482285943686686,501.31,0.3895195205889685,0.0,24.331999999999997,1,0,0,2,0,1,1,0,0,0,0,1
53,30802.23,2,654,0.4999,0,6,0.2723,0.0,21400.0,0.1446,36,10.335374833593049,9.97119292889014,0.24082628616651766,0.6947548927464018,736.19,0.28680650719120016,0.0,326.9346,0,1,1,2,0,1,1,0,0,0,0,0
45,46045.03,0,719,0.282,3,5,0.3025,6.3,32900.0,0.1131,36,10.737396827326494,10.401258331428318,0.2642854946453849,0.7145179403727178,1081.94,0.2819691940693708,0.8459999999999999,202.75799999999998,1,2,2,2,0,0,1,0,0,0,0,0
59,19738.07,10,691,0.1834,0,11,0.2463,0.0,8800.0,0.1139,36,9.89035519941564,9.082620630373812,0.22017916185019412,0.4458389295407302,289.73,0.17614488143977605,0.0,126.7294,0,2,1,3,0,1,1,0,0,0,0,0
32,77467.4,0,756,0.6009,1,3,0.356,57.5,12300.0,0.0922,36,11.257625390256608,9.417435838868785,0.3045391895182038,0.15877646597149253,392.4,0.060784278289964556,0.6009,454.2804,1,3,2,1,0,1,1,0,0,0,0,0
55,12725.82,0,701,0.4747,0,6,0.2247,0.0,5000.0,0.1009,60,9.451466856731821,8.517393171418904,0.20269591604510462,0.3929019898128372,106.46,0.10038803000513916,0.0,332.7647,0,2,1,2,0,0,0,0,0,0,1,0
33,75405.82,10,617,0.302,0,12,0.1391,46.2,33900.0,0.1564,36,11.23065300083399,10.431199791458543,0.13023847692372928,0.449567420657981,1185.81,0.1887085108284745,0.0,186.334,1,1,0,1,1,0,1,0,0,0,0,0
42,109906.67,1,728,0.6541,3,7,0.1826,0.0,3000.0,0.1116,36,11.60739592867529,8.006700845440367,0.16771540440459246,0.027295886591778278,98.44,0.010748028304378616,1.9623,476.1848,0,2,1,2,0,1,0,0,0,1,0,0
48,17114.45,5,772,0.1047,1,7,0.2084,0.0,30700.0,0.0805,60,9.747736843344317,10.332050506334692,0.18929717053037987,1.793805819059333,623.22,0.4369781091416902,0.1047,80.8284,0,3,1,2,0,0,1,0,0,0,0,0
37,55488.99,3,588,0.3022,0,10,0.3087,56.7,26800.0,0.174,60,10.92395792310728,10.196194479235656,0.26903427807929786,0.48297869541327026,671.83,0.1452893628087302,0.0,177.6936,1,1,2,1,0,1,0,0,1,0,0,1
51,82806.19,0,657,0.4029,1,5,0.3464,16.8,34000.0,0.1809,60,11.324270172352138,10.434145214930487,0.29743436389445915,0.4105973237024913,865.04,0.1253587443160952,0.4029,264.70529999999997,1,1,2,2,0,0,1,0,0,0,0,0
42,84069.76,7,749,0.4191,1,11,0.254,11.3,28500.0,0.089,36,11.339414104174123,10.25769445336048,0.22633844221072896,0.3390041793862621,904.97,0.12917415251334133,0.4191,313.9059,1,3,1,2,0,0,0,0,0,1,0,0
27,93498.75,1,582,0.3853,0,8,0.3114,29.8,14000.0,0.2146,60,11.445714041476412,9.546884034617925,0.271095268847382,0.14973462212061658,382.38,0.04907616411984118,0.0,224.2446,1,1,2,0,0,0,1,0,0,0,0,0
41,238544.34,5,710,0.1453,1,7,0.2216,52.6,12700.0,0.1045,36,12.382314676064704,9.44943600950432,0.20016147492228561,0.05323957801723571,412.48,0.020749853046188396,0.1453,103.16300000000001,1,2,1,1,0,1,1,0,0,0,0,0
50,123808.11,3,730,0.5979,2,8,0.2831,0.0,26100.0,0.0986,36,11.72649622295501,10.169728906753061,0.2492790249188356,0.21081009959686808,840.46,0.08146089945157874,1.1958,436.467,0,2,1,2,0,1,1,0,0,0,0,0
26,42316.61,5,613,0.4235,0,12,0.65,60.7,34300.0,0.1549,36,10.652958590457287,10.442929787247998,0.5007752879124893,0.8105564221708685,1197.27,0.33951774492332915,0.0,259.6055,1,1,3,0,0,0,1,0,0,0,0,1
40,45830.67,7,797,0.5779,0,8,0.1844,0.0,27400.0,0.0712,36,10.732730615853031,10.21833478806055,0.16923631724529917,0.5978529225080061,847.54,0.22191427705508124,0.0,460.5863,0,3,1,1,0,1,0,0,0,0,0,0
35,91359.24,1,569,0.3944,0,14,0.3262,0.0,15900.0,0.1857,60,11.422565651856614,9.674137279312397,0.28231770995263017,0.17403822536176963,408.7,0.05368258317385302,0.0,224.41359999999997,0,0,2,1,0,1,0,1,0,0,0,0
70,70974.99,10,744,0.1555,0,9,0.2537,0.0,3600.0,0.1087,36,11.170096929817333,8.188966863648876,0.22609917913984232,0.05072209238775518,117.64,0.01988982316165173,0.0,115.692,0,3,1,3,0,1,0,1,0,0,0,0
34,115132.74,7,850,0.0203,0,2,0.5233,0.0,28000.0,0.055,36,11.65384968815702,10.239995502805316,0.4208790341605183,0.2431975474569614,845.49,0.08812332617116556,0.0,17.255,0,4,3,1,0,1,0,0,0,0,1,0
44,56364.71,2,799,0.7577,3,10,0.3617,39.7,19200.0,0.0692,60,10.939616273868737,9.862717639992917,0.30873391914839254,0.3406386726730254,379.46,0.08078671920781637,2.2731000000000003,605.4023000000001,1,3,2,2,0,0,0,0,0,0,1,1
50,42066.97,2,663,0.1872,0,9,0.614,0.0,9500.0,0.1163,36,10.647041922508544,9.15915233520675,0.47871556984775704,0.22583038426585036,313.86,0.08953152556506923,0.0,124.1136,0,1,3,2,0,0,1,0,0,0,0,1
26,79057.11,2,802,0.0537,1,8,0.264,30.3,20500.0,0.0744,36,11.277938430670668,9.928228944424575,0.2342812957246657,0.2593062154687921,637.11,0.09670629245111541,0.0537,43.0674,1,4,1,0,0,1,1,0,0,0,0,0
60,27032.38,2,542,0.1336,2,5,0.233,77.9,27600.0,0.1832,36,10.204827677697777,10.225607282932941,0.20945022418220727,1.0209977811794595,1002.24,0.4449064418301311,0.2672,72.4112,1,0,1,3,0,0,1,0,0,0,0,0
26,97182.39,2,646,0.2528,1,11,0.3381,0.0,12900.0,0.1538,36,11.484355091072402,9.465060106725137,0.29125069732880604,0.13274009828323835,449.59,0.05551499608108012,0.2528,163.30880000000002,0,1,2,0,0,0,0,0,0,0,1,0
59,27333.98,5,721,0.4509,0,9,0.1225,0.0,32800.0,0.1027,36,10.215922479666128,10.39821428171237,0.1155583406342723,1.1999716104277534,1062.53,0.46646554947358565,0.0,325.0989,0,2,0,3,0,0,0,0,0,1,0,0
44,121319.7,5,804,0.4505,0,7,0.5615,12.9,3500.0,0.0931,60,11.706192731650692,8.160803920954665,0.44564689774099625,0.02884939544031184,73.18,0.007238395742818355,0.0,362.202,1,4,3,2,0,0,1,0,0,0,0,0
29,51480.23,5,543,0.2569,0,9,0.2804,0.0,24200.0,0.2444,36,10.848972554198529,10.094149233605084,0.24717252911357093,0.4700833698683941,955.03,0.22261672102086566,0.0,139.4967,0,0,1,0,1,0,1,0,0,0,0,0
41,82762.78,1,670,0.0552,0,5,0.2166,24.6,11500.0,0.1121,36,11.323745805055205,9.350189267092581,0.19606008290446789,0.13895134987007446,377.64,0.054755048102540775,0.0,36.984,1,1,1,1,0,1,1,0,0,0,0,0
45,82841.5,5,676,0.1774,0,6,0.1733,34.3,31100.0,0.1119,36,11.324696493711807,10.344995251991222,0.1598202914474411,0.37541570348195047,1020.97,0.14789254178159497,0.0,119.9224,1,2,1,2,0,0,1,0,0,0,0,0
52,44179.82,3,721,0.1634,0,5,0.3237,39.9,18800.0,0.1246,36,10.696046037236451,9.841665338892785,0.28043084573758803,0.4255336486205693,628.57,0.17073043756176465,0.0,117.81139999999999,1,2,2,2,1,0,0,0,0,0,0,1
40,190673.48,1,682,0.1567,0,8,0.349,3.3,18900.0,0.1055,36,12.158322959875187,9.846970109700957,0.2993635772256188,0.09912233206212001,614.74,0.03868854756309058,0.0,106.8694,1,2,2,1,0,0,1,0,0,0,0,0
59,71453.81,5,702,0.3375,0,9,0.2996,0.0,12500.0,0.1448,36,11.176820500896197,9.433563920090563,0.26205652481280817,0.17493818734088498,430.14,0.07223799542669594,0.0,236.925,0,2,1,3,1,0,1,0,0,0,0,0
49,71724.62,0,644,0.2648,1,8,0.2964,73.9,10800.0,0.1438,36,11.180603284939078,9.287394001418473,0.25959119228525523,0.1505759110330595,371.11,0.06208914038164302,0.2648,170.53119999999998,1,1,1,2,0,0,0,0,0,0,1,0
48,27326.16,7,701,0.5415,1,11,0.2511,69.6,17700.0,0.113,60,10.215636358410965,9.781376414141157,0.22402316434121727,0.6477309654924073,387.49,0.17016221818213756,0.5415,379.5915,1,2,1,2,0,0,1,0,0,0,0,0
35,55912.8,2,631,0.3193,0,6,0.1397,42.1,6500.0,0.1842,36,10.931566498085612,8.77971129020447,0.13076506987955253,0.11625245024395128,236.36,0.05072756148860368,0.0,201.4783,1,1,0,1,0,1,0,0,1,0,0,0
61,57446.15,7,782,0.3367,3,10,0.472,22.5,9500.0,0.0946,60,10.958620673691275,9.15915233520675,0.38662202030668447,0.16537226602653093,199.33,0.04163829952050747,1.0101,263.2994,1,3,3,3,0,1,0,0,0,1,0,0
33,43189.43,1,534,0.2342,0,11,0.3285,38.5,22400.0,0.2286,60,10.673374221913521,10.016860879703811,0.28405048621773116,0.5186454185665336,629.67,0.17495113966542275,0.0,125.0628,1,0,2,1,0,0,0,0,0,1,0,1
46,17125.97,10,544,0.3365,1,7,0.4455,68.3,33900.0,0.2254,36,9.748409693010586,10.431199791458543,0.3684552824742637,1.9794499231284417,1304.15,0.9138051742470646,0.3365,183.056,1,0,2,2,0,0,1,0,0,0,0,1
56,40250.47,0,712,0.0628,1,7,0.1642,36.7,34300.0,0.117,36,10.602901803918938,10.442929787247998,0.15203415585549812,0.8521639623090115,1134.34,0.3381843739961297,0.0628,44.7136,1,2,1,2,0,1,1,0,0,0,0,0
51,66388.77,5,569,0.1081,0,10,0.2704,17.1,7900.0,0.1838,60,11.103298257330039,8.974744612722734,0.2393318115107342,0.11899602899707284,202.24,0.03655558010790078,0.0,61.508900000000004,1,0,1,2,0,0,0,1,0,0,0,0
27,54978.5,3,581,0.4451,0,10,0.5695,0.0,32000.0,0.1963,60,10.914715667461806,10.373522431293592,0.45075709729987123,0.5820457087770674,841.23,0.18361286684794964,0.0,258.6031,0,1,3,0,1,0,0,1,0,0,0,1
67,25753.03,0,774,0.092,0,5,0.4668,40.0,13100.0,0.0918,36,10.156346398700643,9.48044384215367,0.3830831572150339,0.5086780079858565,417.67,0.19461942924774292,0.0,71.208,1,3,3,3,0,0,0,0,0,1,0,1
36,66642.51,10,730,0.4023,0,16,0.2356,81.7,4200.0,0.1162,60,11.10711294652208,8.343077871169383,0.21155668206228959,0.06302283632474227,92.62,0.01667764314399323,0.0,293.679,1,2,1,1,0,0,0,0,0,1,0,0
39,155647.62,2,796,0.707,1,9,0.5285,0.0,30400.0,0.055,36,11.955356309784836,10.322230781590136,0.4242868623487521,0.19531297683832236,917.96,0.07077217113888411,0.707,562.7719999999999,0,3,3,1,0,1,1,0,0,0,0,0
56,45222.02,10,576,0.105,0,8,0.2448,46.1,30400.0,0.1627,36,10.719361528210548,10.322230781590136,0.2189748744419901,0.6722388783163601,1072.83,0.2846834351937397,0.0,60.48,1,0,1,2,0,1,1,0,0,0,0,0
43,131779.95,2,741,0.4628,1,9,0.2488,57.4,17100.0,0.1047,36,11.788896353426498,9.746892220313054,0.22218309021908525,0.12976177331984112,555.55,0.05058887941602648,0.4628,342.9348,1,3,1,2,0,1,1,0,0,0,0,0
38,34706.28,10,589,0.1114,1,10,0.3636,52.6,32000.0,0.1503,36,10.454704742201264,10.373522431293592,0.310128261281611,0.922023334105528,1109.76,0.3837092307213565,0.1114,65.6146,1,1,2,1,0,0,1,0,0,0,0,1
26,60117.44,5,761,0.3698,0,6,0.13,25.5,14600.0,0.0991,36,11.00407189542646,9.588845298501564,0.12221763272424921,0.2428579793151538,470.48,0.09391218255467965,0.0,281.4178,1,3,0,0,0,0,1,0,0,0,0,0
44,145039.39,1,625,0.2299,1,16,0.1791,7.4,31500.0,0.1488,36,11.88476753433852,10.357774570341576,0.1647514356004906,0.2171823805932995,1090.11,0.0901914990127854,0.2299,143.6875,1,1,1,2,0,0,0,0,0,1,0,0
36,76022.9,10,626,0.6056,1,3,0.4773,77.7,15500.0,0.1782,60,11.238803043516194,9.648659816955295,0.39021609734542534,0.20388593436977545,392.08,0.06188872037241411,0.6056,379.10560000000004,1,1,3,1,0,1,0,1,0,0,0,1
58,48482.96,0,654,0.0287,0,5,0.1994,71.3,9200.0,0.1241,60,10.788988300575625,9.127067452782361,0.1818214317522723,0.18975739105038142,206.56,0.05112559134178277,0.0,18.7698,1,1,1,3,0,1,0,0,0,1,0,0
32,46106.63,5,660,0.2417,0,19,0.3097,1.3,20500.0,0.1343,36,10.7387337250509,9.928228944424575,0.2697981033532202,0.4446215218939229,694.98,0.1808798430941494,0.0,159.522,1,1,2,1,0,1,0,0,0,0,0,0
35,24389.88,3,657,0.5417,2,6,0.5705,0.0,5700.0,0.1048,36,10.10196457091989,8.648396877031582,0.4513940399965642,0.23370348685602388,185.21,0.09112467958021934,1.0834,355.89689999999996,0,1,3,1,0,1,1,0,0,0,0,1
36,13790.25,0,673,0.3424,1,6,0.1765,0.0,29700.0,0.1546,36,9.531789612074515,10.298935994257638,0.1625439291852801,2.1536955457660305,1036.26,0.9017327459618208,0.3424,230.43519999999998,0,2,1,1,0,0,0,0,0,0,0,0
22,49619.87,10,630,0.248,1,7,0.4532,14.4,32200.0,0.1441,60,10.812166790344808,10.379752786950895,0.37376802136490983,0.6489335824539645,756.1,0.1828541670907239,0.248,156.24,1,1,3,0,0,1,1,0,0,0,0,1
50,121425.8,1,713,0.4084,0,3,0.3717,54.6,3300.0,0.1164,36,11.707066891069482,8.101980731853192,0.31605084650222426,0.027177090865367987,109.04,0.010775963592580819,0.0,291.18919999999997,1,2,2,2,1,0,0,0,0,1,0,1
57,49408.14,1,742,0.4467,1,7,0.3688,0.0,32300.0,0.1018,60,10.807890706304795,10.382853468483827,0.31393444359584666,0.6537384325740657,689.14,0.16737484956932197,0.4467,331.4514,0,3,2,3,0,0,1,0,0,0,0,1
40,22645.1,3,575,0.1352,2,11,0.125,66.2,24600.0,0.1827,36,10.027742930655103,10.110542371500753,0.11778303565638346,1.0863277265280349,892.68,0.47304538288636394,0.2704,77.74,1,0,0,1,0,0,0,0,1,0,0,0
33,46397.2,5,614,0.1853,0,7,0.1441,0.0,11600.0,0.1822,36,10.745015944358427,9.358846580275406,0.13461830172476114,0.25001508711732606,420.65,0.10879535834058952,0.0,113.7742,0,1,0,1,1,0,1,0,0,0,0,0
53,249581.87,3,818,0.2215,0,4,0.3361,81.7,33300.0,0.055,60,12.427546283314584,10.413342705547674,0.2897549226127113,0.1334231528916744,636.07,0.03058250985939003,0.0,181.187,1,4,2,2,0,1,1,0,0,0,0,0
36,53284.42,3,783,0.0314,0,4,0.1972,44.9,6800.0,0.0694,60,10.883418026767185,8.824824939175638,0.17998549699640679,0.127617040778524,134.46,0.03028127171131825,0.0,24.586199999999998,1,3,1,1,1,0,1,0,0,0,0,0
59,28068.48,1,850,0.3283,0,14,0.21,39.4,33400.0,0.055,60,10.242438144068554,10.416341118636355,0.19062035960864973,1.1899468727911167,637.98,0.27275292427662634,0.0,279.055,1,4,1,3,1,0,0,0,0,0,1,0
55,86010.76,7,702,0.2763,0,8,0.3368,0.0,13800.0,0.1573,36,11.362239310073058,9.53249633228804,0.2902786982990469,0.1604450419924205,483.33,0.06743295838799704,0.0,193.96259999999998,0,2,2,2,0,0,1,0,0,0,0,0
25,159488.04,5,643,0.7352,1,4,0.3354,18.3,3400.0,0.1637,60,11.979730484112528,8.131824785007195,0.28923087244163137,0.021318212951892818,83.35,0.006271316645436234,0.7352,472.73359999999997,1,1,2,0,0,1,1,0,0,0,0,0
29,46472.65,10,774,0.425,0,3,0.1939,81.1,14800.0,0.055,36,10.746640764292545,9.60245002503719,0.17722525936920555,0.3184668832098019,446.9,0.1153969054917247,0.0,328.95,1,3,1,0,0,0,1,0,0,0,0,0
42,28141.04,1,567,0.0306,4,3,0.1268,27.6,28700.0,0.1941,60,10.245019822710278,10.264687244346277,0.11938175702008047,1.0198628053547416,750.98,0.3202354994698135,0.1224,17.3502,1,0,0,2,0,0,0,0,1,0,0,1
21,39922.51,5,754,0.3023,0,8,0.3071,70.5,26100.0,0.0735,36,10.594720652411853,10.169728906753061,0.26781094280936907,0.6537665091698893,810.08,0.24349571206820414,0.0,227.9342,1,3,2,0,0,1,0,0,0,1,0,0
63,59236.09,5,557,0.195,3,8,0.2815,0.0,11000.0,0.2034,36,10.98930314496048,9.305741456739435,0.24803126682198873,0.18569760428144397,410.71,0.0832013051502893,0.585,108.61500000000001,0,0,1,3,0,0,0,0,0,1,0,0
34,50342.77,0,645,0.4391,0,15,0.3472,54.4,25000.0,0.0991,60,10.826630156628083,10.12667110305036,0.29802836450592524,0.4965956382614624,530.07,0.12635061598716163,0.0,283.2195,1,1,2,1,0,0,0,0,0,0,1,0
33,20113.17,2,650,0.2863,1,6,0.2889,0.0,24500.0,0.1642,36,9.909179820793309,10.106469212026385,0.2537891414285968,1.2181073396187674,866.44,0.5169389012274048,0.2863,186.095,0,1,1,1,1,0,0,1,0,0,0,0
31,19146.71,10,769,0.2632,1,10,0.382,0.0,24900.0,0.1094,36,9.859938405212834,10.122663242288953,0.3235317253454782,1.3004845218839165,814.49,0.5104730786646896,0.2632,202.4008,0,3,2,1,1,0,1,0,0,0,0,0
30,79020.14,1,793,0.365,1,5,0.2669,30.4,7300.0,0.0716,36,11.277470690588729,8.895766604056085,0.23657297162587054,0.09238151185254798,225.94,0.034311252802133735,0.365,289.445,1,3,1,0,0,1,0,0,0,1,0,0
59,27791.48,2,644,0.2358,0,6,0.2006,41.6,11300.0,0.1876,36,10.232520759488908,9.332646496360152,0.18282143183560567,0.40659943263187137,412.84,0.17825894842592047,0.0,151.8552,1,1,1,3,0,0,0,0,0,0,1,0
53,63939.49,0,614,0.2929,0,11,0.1278,0.0,3000.0,0.1777,36,11.065708086018939,8.006700845440367,0.12026883239094469,0.046919360789396354,108.11,0.020289808379766558,0.0,179.8406,0,1,0,2,0,0,1,0,0,0,0,0
25,28997.57,3,781,0.1893,1,9,0.1939,37.8,4800.0,0.0594,36,10.275001797407988,8.476579508530941,0.17722525936920555,0.1655311117448807,145.89,0.060373334731151605,0.1893,147.8433,1,3,1,0,0,0,0,0,1,0,0,0
32,19430.21,7,754,0.1195,0,13,0.2393,0.0,14600.0,0.0854,36,9.874635815265222,9.588845298501564,0.2145467040886915,0.7514072158767199,461.16,0.2848100972660615,0.0,90.103,0,3,1,1,1,0,1,0,0,0,0,0
59,14356.48,7,677,0.4036,0,12,0.1545,0.0,33500.0,0.1227,60,9.572026339737308,10.419330568113901,0.14366734981241297,2.3334410663338088,749.77,0.6267023671540657,0.0,273.23720000000003,0,2,1,3,0,0,0,0,0,0,1,0
61,61344.53,5,466,0.1158,0,10,0.208,0.0,10300.0,0.28,36,11.024277586848896,9.239996256883693,0.1889660995126232,0.16790413097956738,426.04,0.08334043801460375,0.0,53.9628,0,0,1,3,0,1,1,0,0,0,0,0
34,30287.29,7,617,0.3571,0,6,0.3462,51.1,18900.0,0.1929,36,10.318516448152343,9.846970109700957,0.2972858085944757,0.6240241368574079,695.57,0.27558886912629027,0.0,220.33069999999998,1,1,2,1,0,0,0,0,1,0,0,0
58,22539.37,0,718,0.3505,0,9,0.4472,75.4,3800.0,0.092,60,10.023063202720795,8.24301946898925,0.3696306550989483,0.16859388705185638,79.25,0.04219283857534616,0.0,251.659,1,2,2,3,0,1,1,0,0,0,0,0
41,67713.17,5,715,0.384,3,4,0.2465,70.5,23200.0,0.1235,36,11.12305074275968,10.05195066017375,0.22033962398147552,0.34262167906184277,774.46,0.13724833736184555,1.1520000000000001,274.56,1,2,1,1,0,0,0,0,0,0,1,0
38,222311.93,0,561,0.3913,1,13,0.3636,20.1,3200.0,0.1791,36,12.311841262903165,8.071218539969863,0.310128261281611,0.014394189281699818,115.54,0.006236642361028488,0.3913,219.5193,1,0,2,1,1,0,0,0,0,1,0,0
26,52055.87,1,780,0.4194,1,4,0.2697,0.0,4000.0,0.0786,36,10.860092053806026,8.294299608857235,0.23878065209360866,0.07684051769761988,125.09,0.02883594107638581,0.4194,327.132,0,3,1,0,0,0,0,1,0,0,0,0
42,15626.71,5,766,0.5008,0,12,0.65,13.2,13600.0,0.0927,60,9.656800899565624,9.517898598432753,0.5007752879124893,0.870304753847739,284.1,0.2181649240307141,0.0,383.6128,1,3,3,2,0,1,0,0,0,0,0,1
54,65841.85,0,752,0.0706,0,8,0.3882,19.7,28800.0,0.1182,36,11.095026121169878,10.268165387743457,0.32800794392334626,0.437411767743464,954.1,0.17388940316834958,0.0,53.0912,1,3,2,2,0,1,0,0,0,0,1,0
47,74829.05,7,746,0.0382,0,8,0.2738,0.0,32800.0,0.1118,36,11.222974821255391,10.39821428171237,0.24200455895512835,0.43833243907279323,1076.63,0.17265433678497857,0.0,28.4972,0,3,1,2,0,1,0,0,0,1,0,0
50,103686.77,0,694,0.3904,0,3,0.5308,65.1,26600.0,0.1165,36,11.54913945090771,10.188704088048116,0.4257904745694102,0.2565418905420624,879.06,0.10173641246612272,0.0,270.93760000000003,1,2,3,2,0,1,0,0,0,1,0,0
50,47584.76,2,631,0.2935,0,5,0.2184,0.0,32000.0,0.1388,60,10.770288835798468,10.373522431293592,0.197538522598815,0.6724842155345535,742.59,0.18726752010517653,0.0,185.1985,0,1,1,2,0,0,0,1,0,0,0,0
31,36084.8,3,676,0.0754,3,7,0.2706,65.4,19700.0,0.1463,60,10.493654715137305,9.888424674859083,0.23948922985029583,0.5459362390812752,464.84,0.1545825389083492,0.22619999999999998,50.9704,1,2,1,1,1,0,0,0,0,0,1,1
34,32070.48,2,787,0.1711,0,12,0.322,14.2,12300.0,0.055,36,10.375722440671321,9.417435838868785,0.27914574142949455,0.383530274570259,371.41,0.1389726627103804,0.0,134.6557,1,3,2,1,0,1,1,0,0,0,0,0
30,59246.73,1,768,0.6531,0,3,0.2533,0.0,26400.0,0.055,60,10.989482746027159,10.181157167204903,0.22578007263533953,0.44559421254135034,504.27,0.10213626979919398,0.0,501.5808,0,3,1,0,0,1,1,0,0,0,0,0
28,61902.67,3,605,0.2589,0,10,0.1104,70.5,33700.0,0.1612,36,11.033334746091244,10.425282789490705,0.104720310770403,0.5444030120187061,1186.79,0.2300624512642185,0.0,156.6345,1,1,0,0,0,1,1,0,0,0,0,0
40,22054.69,2,684,0.1825,0,9,0.3306,46.6,18400.0,0.137,36,10.001325897472467,9.820160289946374,0.2856299683256501,0.8342896680932719,626.19,0.3407112047369517,0.0,124.83,1,2,2,1,1,0,0,0,1,0,0,0
24,54490.6,3,689,0.2101,0,7,0.2128,53.5,13900.0,0.1106,60,10.905801840331959,9.539716058977092,0.19293173590597015,0.2550898687113007,302.64,0.06664782549650765,0.0,144.7589,1,2,1,0,0,0,0,0,0,0,1,0
42,118264.36,10,688,0.7139,0,6,0.1816,79.4,12600.0,0.1086,60,11.680686192210402,9.441531454869693,0.166869452235033,0.10654097312157272,273.08,0.027708770419084837,0.0,491.16319999999996,1,2,1,2,0,1,1,0,0,0,0,0
38,32112.0,7,641,0.5076,0,10,0.4139,0.0,8800.0,0.1259,36,10.377016211557725,9.082620630373812,0.3463518436156578,0.27404085700049824,294.77,0.11015321375186846,0.0,325.37160000000006,0,1,2,1,0,1,0,0,0,1,0,1
29,115154.96,10,634,0.2882,0,9,0.2104,39.2,4500.0,0.1702,36,11.654042662485173,8.412054873292933,0.1909508834920091,0.03907777832583156,160.48,0.016723204975278527,0.0,182.71880000000002,1,1,1,0,0,0,0,0,1,0,0,0
41,82316.92,7,740,0.4929,0,5,0.2183,0.0,26200.0,0.1041,36,11.318344102938951,10.173552856959743,0.19745644437822474,0.3182820737219031,850.45,0.12397694180005765,0.0,364.746,0,2,1,1,0,1,0,0,0,1,0,0
